Porphyry Nodes	1	PLC;TSR	Trigger:When there are no creatures on the battlefield	When there are no creatures on the battlefield, sacrifice ~.
Portent of Calamity	1	BLB;PBLB	Swallow:Condition_If	Condition_If — Reveal the top X cards of your library. For each card type, you may exile a card of that type from among them. Put the rest into your gravey
Portent Tracker	1	MOM	Effect:otherwise	Otherwise
Power of Persuasion	0	AFR	NO-GAP-DETAILS	
Precipitous Drop	0	AFR	NO-GAP-DETAILS	
Precursor Golem	1	BRR;MM2;PLST;SOM	Swallow:DynamicQty	DynamicQty — When this creature enters, create two 3/3 colorless Golem artifact creature tokens. Whenever a player casts an instant or sorcery spell that
Predator's Gambit	0	AVR	NO-GAP-DETAILS	
Predator's Rapport	1	GTC	Effect:gain	gain life equal to that creature's power plus its toughness
Predatory Advantage	1	ARB	Swallow:Duration_ThisTurn	Duration_ThisTurn — At the beginning of each opponent's end step, if that player didn't cast a creature spell this turn, create a 2/2 green Lizard creature toke
Predatory Focus	1	GPT	Effect:have	You may have creatures you control assign their combat damage this turn as though they weren't blocked.
Pride of the Clouds	1	DIS;GK2	Swallow:DynamicQty	DynamicQty — Flying This creature gets +1/+1 for each other creature on the battlefield with flying. Forecast — {2}{W}{U}, Reveal this creature from yo
Primal Adversary	1	DBL;MID;PMID;PRM	Effect:when	When you pay this cost one or more times, put that many +1/+1 counters on ~, then up to that many target lands you control become 3/3 Wolf creatures with haste 
Primal Clay	1	3ED;4BB;4ED;5ED;6ED;A25;ATQ;FBB;M13;ME4;SUM	Effect:unknown	As ~ enters, it becomes your choice of a 3/3 artifact creature, a 2/2 artifact creature with flying, or a 1/6 Wall artifact creature with defender in addition t
Primal Plasma	1	DDI;PC2;PCA;PLC;TSR	Effect:unknown	As ~ enters, it becomes your choice of a 3/3 creature, a 2/2 creature with flying, or a 1/6 creature with defender.
Primal Prayers	1	MH3;PMH3	Swallow:Condition_If	Condition_If — When this enchantment enters, you get {E}{E} (two energy counters). You may cast creature spells with mana value 3 or less by paying {E} rat
Primal Wellspring	2	PXLN;PXTC;XLN	Effect:orphaned_copy_retarget;Effect:when	When that mana is spent to cast an instant or sorcery spell, copy that spell
Prishe's Wanderings	1	FIN	Effect:when	When you search your library this way, put a +1/+1 counter on target creature you control
Prismari Apprentice	1	STX	Swallow:Condition_If	Condition_If — Magecraft — Whenever you cast or copy an instant or sorcery spell, this creature can't be blocked this turn. If that spell has mana value 
Professor Onyx	1	DSC;PRM;PSTX;STX	Effect:repeat	Repeat this process six more times
Prototype Portal	1	C18;PLST;SOM	Effect:x	X is the mana value of that card
Provoke the Trolls	1	KHM;SCD	Swallow:Condition_If	Condition_If — Provoke the Trolls deals 3 damage to any target. If a creature is dealt damage this way, it gets +5/+0 until end of turn.
Psychic Pickpocket	1	SNC	Effect:when	When it connives this way, return up to one target nonland permanent to its owner's hand
Psychic Possession	1	DIS	ParseWarning:trigger-subject	[warning:target-fallback] trigger subject parse fell back to Any 'enchanted opponent draws a card'
Psychogenic Probe	1	MRD	Trigger:Whenever a spell or ability causes a player to shuffle their library	Whenever a spell or ability causes a player to shuffle their library, ~ deals 2 damage to that player.
Psychotic Episode	1	TSP;TSR	Effect:choose	choose a card revealed this way
Public Enemy	1	SNC	Effect:static_structure	All creatures attack enchanted creature's controller each combat if able.
Puca's Eye	1	ECL	Swallow:Condition_If	Condition_If — When this artifact enters, draw a card, then choose a color. This artifact becomes the chosen color. {3}, {T}: Draw a card. Activate only if
Pugnacious Pugilist	1	SNC	Effect:create	create a tapped and attacking 1/1 red Devil creature token with "When ~ dies, it deals 1 damage to any target."
Pulse of the Forge	1	DST	Swallow:Condition_If	Condition_If — Pulse of the Forge deals 4 damage to target player or planeswalker. Then if that player or that planeswalker's controller has more life than
Pyromancer's Goggles	2	C21;FDN;ORI;SLD	Effect:orphaned_copy_retarget;Effect:when	When that mana is spent to cast a red instant or sorcery spell, copy that spell
Pyxis of Pandemonium	1	THS	Effect:turn	{7}, {T}, Sacrifice ~: Each player turns face up all cards they own exiled with ~, then puts all permanent cards among them onto the battlefield.
Qarsi Deceiver	1	DTK	Effect:spend	Spend this mana only to cast a face-down creature spell, pay a mana cost to turn a manifested creature face up, or pay a morph cost
Quakebringer	1	KHM;PKHM;PRM	Effect:this	This ability triggers only if ~ is on the battlefield or if ~ is in your graveyard and you control a Giant
Quarry Colossus	1	JOU	Effect:put	put target creature into its owner's library just beneath the top X cards of that library, where X is the number of Plains you control
Queen Kayla bin-Kroog	1	BRO;PBRO;PRM	Effect:choose	choose an artifact or creature card with mana value 1 you discarded this way, then do the same for artifact or creature cards with mana values 2 and 3
Quenchable Fire	1	CON	Effect:Unsupported unless clause	It deals an additional 3 damage to that player or planeswalker at the beginning of your next upkeep step unless that player or that planeswalker's controller pa
Quick Draw	1	OTJ	Effect:creatures	Creatures target opponent controls lose first strike and double strike
Quicksilver Fountain	1	MRD	Effect:have	have a flood counter on it
Quistis Trepe	1	FIN	Swallow:Condition_If	Condition_If — Blue Magic — When Quistis Trepe enters, you may cast target instant or sorcery card from a graveyard, and mana of any type can be spent to
Racers' Scoreboard	0	DFT	NO-GAP-DETAILS	
Rakdos, the Muscle	1	OTJ;POTJ	Swallow:DynamicQty	DynamicQty — Flying, trample Whenever you sacrifice another creature, exile cards equal to its mana value from the top of target player's library. Until 
Rakdos, the Showstopper	1	CLU;PRNA;RNA	Swallow:DynamicQty	DynamicQty — Flying, trample When Rakdos enters, flip a coin for each creature that isn't a Demon, Devil, or Imp. Destroy each creature whose coin comes 
Ral, Leyline Prodigy	1	MH3;PMH3;PURL	Effect:instant	[+1]: Until your next turn, instant and sorcery spells you cast cost {1} less to cast.
Rally the Horde	1	SOK	Effect:repeat	repeat this process
Ral Zarek	1	C19;DGM;PLST;RVR	Swallow:DynamicQty	DynamicQty — [+1]: Tap target permanent, then untap another target permanent. [−2]: Ral Zarek deals 3 damage to any target. [−7]: Flip five coins. Ta
Ral Zarek, Guest Lecturer	1	PSOS;SOS	Swallow:DynamicQty	DynamicQty — [+1]: Surveil 2. [−1]: Any number of target players each discard a card. [−2]: Return target creature card with mana value 3 or less fro
Rampaging Cyclops	0	DOM;PLST	NO-GAP-DETAILS	
Rampaging Geoderm	1	MOM	Swallow:Condition_If	Condition_If — Trample, haste Whenever you attack, target attacking creature gets +1/+1 until end of turn. If it's attacking a battle, put a +1/+1 counter 
Rampaging Soulrager	0	DSK	NO-GAP-DETAILS	
Ram Through	1	CMM;GN3;IKO;J22;PLST	Effect:excess	excess damage is dealt to that creature's controller instead
Ran and Shaw	1	PTLA;TLA	Swallow:Condition_If	Condition_If — Flying, firebending 2 When Ran and Shaw enter, if you cast them and there are three or more Dragon and/or Lesson cards in your graveyard, cr
Raubahn, Bull of Ala Mhigo	1	FIN;PFIN	Swallow:DynamicQty	DynamicQty — Ward—Pay life equal to Raubahn's power. Whenever Raubahn attacks, attach up to one target Equipment you control to target attacking creatu
Ravenous Trap	1	2XM;PLST;ZEN	Swallow:Duration_ThisTurn	Duration_ThisTurn — If an opponent had three or more cards put into their graveyard from anywhere this turn, you may pay {0} rather than pay this spell's mana c
Realmwright	1	GTC	Effect:static_structure	Lands you control are the chosen type in addition to their other types.
Reaper of Night	1	ELD;PLST;PRM	Swallow:Condition_If	Condition_If — Whenever this creature attacks, if defending player has two or fewer cards in hand, it gains flying until end of turn.
Reap Intellect	1	DGM	Effect:search	search that player's graveyard, hand, and library for any number of cards with the same name as that card and exile them
Reckless Crew	1	KHM;PKHM;PRM	Effect:for	For each of those tokens, you may attach an Equipment you control to it
Recommission	1	BRO	Swallow:Condition_If	Condition_If — Return target artifact or creature card with mana value 3 or less from your graveyard to the battlefield. If a creature enters this way, it 
Redcap Melee	1	ELD	Swallow:Condition_If	Condition_If — Redcap Melee deals 4 damage to target creature or planeswalker. If a nonred permanent is dealt damage this way, you sacrifice a land.
Reflector Mage	1	EA2;OGW;PLST;SLD	Effect:can't	can't cast spells with the same name as that creature
Regenerate	1	M10	Effect:~	~ target creature.
Reiterating Bolt	0	MH3	NO-GAP-DETAILS	
Reject Imperfection	1	ONE	Swallow:Condition_If	Condition_If — Counter target spell. If that spell's mana value was 3 or less, proliferate. (Choose any number of permanents and/or players, then give each
Relic Axe	1	J25;ZNR	Swallow:Condition_If	Condition_If — When this Equipment enters, attach it to target creature you control. Equipped creature gets +1/+1. If it's a Warrior, it gets +2/+1 instead
Remorseless Punishment	1	OGW;PLST;POGW	Effect:Unsupported unless clause	Target opponent loses 5 life unless that player discards two cards or sacrifices a creature or planeswalker of their choice. Repeat this process once.
Render Silent	1	DGM;GK2;PDGM;PIO;PRM	Effect:can't	can't cast spells
Reno and Rude	1	FIN	Swallow:Duration_ThisTurn	Duration_ThisTurn — Menace Whenever Reno and Rude deals combat damage to a player, exile the top card of that player's library. Then you may sacrifice another c
Repeated Reverberation	1	CMM;M20;PM20	Trigger:When you next cast an instant spell	When you next cast an instant spell, cast a sorcery spell, or activate a loyalty ability this turn, copy that spell or ability twice. You may choose new targets
Reptilian Recruiter	1	BLB	Swallow:Condition_If	Condition_If — Trample When this creature enters, choose target creature. If that creature's power is 2 or less or if you control another Lizard, gain cont
Repulsive Mutation	1	MKM	Swallow:Condition_Unless	Condition_Unless — Put X +1/+1 counters on target creature you control. Then counter up to one target spell unless its controller pays mana equal to the greate
Rescuer Sphinx	2	CLU;WAR	Swallow:Condition_If;Swallow:Optional_YouMay	Optional_YouMay — Flying As this creature enters, you may return a nonland permanent you control to its owner's hand. If you do, this creature enters with a +
Restless Prairie	0	LCI;PLCI	NO-GAP-DETAILS	
Restore the Peace	1	DGM	Swallow:Duration_ThisTurn	Duration_ThisTurn — Return each creature that dealt damage this turn to its owner's hand.
Retether	1	PLC;WOC	Effect:only	Only creatures can be enchanted this way
Retriever Phoenix	1	PRM;PSTX;STX	Swallow:Optional_YouMay	Optional_YouMay — Flying, haste When this creature enters, if you cast it, learn. (You may reveal a Lesson card you own from outside the game and put it into 
Revealing Wind	1	DTK	Swallow:Optional_YouMay	Optional_YouMay — Prevent all combat damage that would be dealt this turn. You may look at each face-down creature that's attacking or blocking.
Revel in Silence	1	PRM;PSTX;STX	Effect:or	or activate planeswalkers' loyalty abilities
Reverse the Sands	1	C16;CHK	Effect:redistribute	Redistribute any number of players' life totals.
Rhino's Rampage	1	MSC;OM1;SPM	Effect:when	When excess damage is dealt to the creature an opponent controls this way, destroy up to one target noncreature artifact with mana value 3 or less
Rhys, the Evermore	1	ECL;PECL	Effect:remove	{W}, {T}: Remove any number of counters from target creature you control. Activate only as a sorcery.
Ria Ivor, Bane of Bladehold	1	ONE;PONE	Effect:the	the next time target creature would deal combat damage to one or more players this combat, prevent that damage
Ride Down	1	EMN;KTK;OTP;SIR	Effect:creatures	Creatures that were blocked by that creature this combat gain trample
Riftmarked Knight	1	PLC;TSR	Trigger:When the last time counter is removed from this card while it's exiled	When the last time counter is removed from this card while it's exiled, create a 2/2 black Knight creature token with flanking, protection from white, and haste
Riku of Many Paths	2	OTJ;POTJ	Swallow:DynamicQty;Swallow:Modal_DynamicMaxDropped	DynamicQty — Whenever you cast a modal spell, choose up to X, where X is the number of times you chose a mode for that spell — • Exile the top card o
Rimefeather Owl	1	CSP	Effect:unknown	Permanents with ice counters on them are snow.
Ringwraiths	1	LTR	Swallow:Condition_If	Condition_If — When this creature enters, target creature an opponent controls gets -3/-3 until end of turn. If that creature is legendary, its controller 
Risen Executioner	2	DTK	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — This creature can't block. Other Zombie creatures you control get +1/+1. You may cast this creature from your graveyard if you pay {1} more 
Risona, Asari Commander	1	NEO;PNEO;PRM	Swallow:Condition_If	Condition_If — Haste Whenever Risona deals combat damage to a player, if it doesn't have an indestructible counter on it, put an indestructible counter on 
